Nome Instituição,CNPJ Instituição,Município Instituição,UF,Compra,Inserção,Modalidade da Compra,Código BR,Descrição CATMAT,Unidade Fornecimento,Genérico,CNPJ Fornecedor,Fornecedor,CNPJ Fabricante,Fabricante,Qtd Itens Comprados,Preço Unitário,Preço Total
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,284101,"ARIPIPRAZOL, CONCENTRAÇÃO:15 MG",Comprimido,S,31.097.402/0001-80,Adl Med Comercio De Medicamentos Ltda,73.856.593/0001-66,"Prati, Donaduzzi & Cia Ltda",960,0.75,720.0
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,412092,"RIVAROXABANA, CONCENTRAÇÃO:15 MG",Comprimido,S,31.097.402/0001-80,Adl Med Comercio De Medicamentos Ltda,02.501.297/0001-02,Pharlab Industria Farmaceutica S.A,1890,0.69,1304.1
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,291770,"ESCITALOPRAM OXALATO, DOSAGEM:10 MG",Comprimido,S,31.097.402/0001-80,Adl Med Comercio De Medicamentos Ltda,03.485.572/0001-04,Geolab Industria Farmaceutica S/A,4230,0.21,888.3
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,285081,"TANSULOSINA, CONCENTRAÇÃO:0,4 MG, APRESENTAÇÃO:LIBERAÇÃO PROLONGADA",Comprimido,S,31.504.080/0001-46,Estevia Distribuidora De Medicamentos Ltda,05.254.971/0001-81,Zydus Nikkho Farmaceutica Ltda,960,0.9,864.0
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,271774,"BROMAZEPAM, DOSAGEM:6 MG",Comprimido,S,31.504.080/0001-46,Estevia Distribuidora De Medicamentos Ltda,17.159.229/0001-76,Laboratorio Teuto Brasileiro S/A,3300,0.2,660.0
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,273940,"PAROXETINA CLORIDRATO, DOSAGEM:20 MG",Comprimido,S,31.504.080/0001-46,Estevia Distribuidora De Medicamentos Ltda,05.254.971/0001-81,Zydus Nikkho Farmaceutica Ltda,2340,0.29,678.6
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,272045,"CLOPIDOGREL, DOSAGEM:75 MG",Comprimido,S,31.504.080/0001-46,Estevia Distribuidora De Medicamentos Ltda,73.663.650/0001-90,Ranbaxy Farmaceutica Ltda,3300,0.41,1353.0
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,429846,"APIXABANA, CONCENTRAÇÃO:5 MG",Comprimido,S,31.504.080/0001-46,Estevia Distribuidora De Medicamentos Ltda,05.254.971/0001-81,Zydus Nikkho Farmaceutica Ltda,960,0.92,883.2
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,272832,"QUETIAPINA, DOSAGEM:100 MG",Comprimido,S,31.504.080/0001-46,Estevia Distribuidora De Medicamentos Ltda,05.254.971/0001-81,Zydus Nikkho Farmaceutica Ltda,960,0.66,633.6
Fundo Municipal De Saude,11.216.262/0001-04,Vassouras,Rj,45317,45470.0,Registro De Preços,272831,"QUETIAPINA, DOSAGEM:25 MG",Comprimido,S,31.504.080/0001-46,Estevia Distribuidora De Medicamentos Ltda,05.254.971/0001-81,Zydus Nikkho Farmaceutica Ltda,3750,0.18,675.0
Consorcio Intermunicipal Do Vale Do Jacui,06.205.888/0001-85,Sobradinho,Rs,45318,45553.0,Registro De Preços,266863,"METRONIDAZOL, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",Frasco,N,03.652.030/0001-70,Centermedi-Comercio De Produtos Hospitalares Ltda,18.324.343/0001-77,Belfar Ltda,5200,6.5,33800.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,367898,"ÁGUA DESTILADA, ASPECTO FÍSICO:LÍQUIDO INCOLOR, INODORO, INSÍPIDO, CARACTERÍSTICAS ADICIONAIS:CONFORME FARMACOPÉIA BRASILEIRA",Litro,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",200,23.75,4750.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,405989,"DIETA INFANTIL, INDICAÇÃO:1 A 12 ANOS, ASPECTO FÍSICO:LÍQUIDO, USO:ENTERAL OU ORAL, CARACTERÍSTICA:HIPERCALÓRICO, FONTE DE PROTEÍNA:CASEINATO OU CONCENTRADO PROTEICO SORO LEITE, FONTE DE CARBOIDRATO:MALTODEXTRINA,SACAROSE, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS E/OU TCM, COMPONENTES ADICIONAIS:AA'S,VIT.,MINERAIS,FIBRAS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN,LACTOSE, SABOR:C/SABOR",Litro,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",300,83.0,24900.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,413075,"DIETA ENTERAL, INDICAÇÃO:MÓDULO DE FIBRAS, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, COMPONENTES ADICIONAIS: PROBIÓTICOS E/OU PREBIÓTICOS, CARACTERÍSTICAS ADICIONAIS:ISENTO DE GLÚTEN, SABOR:S/ SABOR",Grama,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",150,176.34,26451.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,618256,"<DIV>DIETA ENTERAL, L&#205;QUIDO, ENTERAL E/OU&#160;<SPAN>ORAL, HIPERCAL&#211;RICA, NORMOPROTEICA, HIPERLIP&#205;DICA, CASEINATO E/OU PTN S</SPAN><SPAN>R. LEITE, MALTODEXTRINA E/OU SACAROSE, &#211;LEOS VEG.E/OU TCM E/OU LEC.SOJA</SPAN><SPAN>, VITAMINAS E MINERAIS, ISENTO GL&#218;TEN E/OU LACTOSE, C/SABOR&#160; &#160; &#160; &#160; &#160; &#160;&#160;<DIV>&#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160;&#160;</DIV>",Mililitro,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",50,35.1,1755.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,485142,"DIETA INFANTIL, INDICAÇÃO:0 A 36 MESES, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:PTN HIDROLISADA SORO LEITE, FONTE DE CARBOIDRATO:MALTODEXTRINA E/OU LACTOSE E/OU AMIDO, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS E/OU TCM, COMPONENTES ADICIONAIS:VIT.,MIN.E FIBRAS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN, ADICIONAIS:C/ ÁCIDOS GRAXOS ESSENCIAIS, SABOR:C/ OU S/SABOR",Quilograma,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",100,10.35,1035.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,404435,"DIETA ENTERAL, ASPECTO FÍSICO:LÍQUIDO, CARACTERÍSTICAS:HIPERCALÓRICA,NORMOPROTEICA, FONTE DE PROTEÍNA:CASEINATO E PTN ISOLADA SOJA, FONTE DE CARBOIDRATO:MALTODEXTRINA, FONTE DE LIPÍDIOS:ÓLEOS VEG. E/OU DE PEIXE E/OU TCM, COMPONENTES ADICIONAIS:AA'S,VIT.,MINERAIS,FIBRAS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN,LACT.,SACAROSE, SABOR:S/ SABOR, APLICAÇÃO:SISTEMA FECHADO",Mililitro,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,00.376.959/0001-26,Ifal Ind E Com De Produtos Farmaceuticos Ltda,250,27.74,6935.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,457171,"DIETA INFANTIL, INDICAÇÃO:COMPLEMENTO ALIMENTAR, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:LEITE DESNATADO, FONTE DE CARBOIDRATO:MALTODEXTRINA E/OU AMIDO E/OU SACAROSE, COMPONENTES ADICIONAIS:VITAMINAS E MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN, SABOR:C/SABOR",Grama,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",150,31.35,4702.5
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,404749,"DIETA INFANTIL, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:À BASE DE AA'S, FONTE DE CARBOIDRATO:MALTODEXTRINA, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS:VITAMINAS E MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN,LACT.,SACAR.,FRUTOSE E GALACTOSE",Grama,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",200,121.5,24300.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,442237,"PADRÃO REFERÊNCIA 1, TIPO  :FÓRMULA INFANTIL À BASE DE LEITE, APRESENTAÇÃO  :PÓ",Frasco,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",150,37.63,5644.5
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,404755,"DIETA ENTERAL, INDICAÇÃO:P/ HIPERLEUCINEMIA, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:À BASE DE AA'S, FONTE DE CARBOIDRATO:MALTODEXTRINA, COMPONENTES ADICIONAIS:VITAMINAS E MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO LEUCINA,SACAROSE, FAIXA:1 A 14 ANOS",Grama,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",100,72.3,7230.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,604204,"DISPENSADOR AUTOMÁTICO DE FLUÍDO, TIPO:FLUÍDOS DE BAIXA VISCOSIDADE, CAPACIDADE:VAZÃO MÁXIMA DE  400ML/MIN L, VOLTAGEM:90/240 V, AJUSTE:AUTOMÁTICO, COMPONENTES:BOMBA DE NUTRIENTES,  BOMBA PERISTÁLTICA COM CABEÇ, CARACTERÍSTICAS ADICIONAIS:DISPLAY TOUCH PARA CONFIGURAÇÃO",Unidade,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",2000,1.65,3300.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,403935,"DIETA ENTERAL, INDICAÇÃO:MÓDULO DE PTN, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:CASEINATO CÁLCIO OU SORO LEITE HIDROLISADO, COMPONENTES ADICIONAIS:AA'S, CARACTERÍSTICAS ADICIONAIS:ISENTO DE SACAROSE,LACTOSE E/OU GLÚTEN",Grama,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",200,50.4,10080.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,439627,"SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:20 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA, NUMERADA, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",Unidade,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",1500,1.12,1680.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45318,45479.0,Pregão,405924,"DIETA INFANTIL, INDICAÇÃO:0 A 12 MESES, ASPECTO FÍSICO:LÍQUIDO, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:PTN LEITE, FONTE DE CARBOIDRATO:MALTODEXTRINA,LACTOSE, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS:AA'S,VIT.,MINERAIS,FIBRAS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN,SACAROSE, ADICIONAIS: C/ LC PUFAS,PREBIÓTICOS",Mililitro,N,42.017.679/0001-71,Alfa Hospitalar Distribuidora Material Medico E Hospitalar Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",180,40.5,7290.0
Consorcio Intermunicipal Do Vale Do Jacui,06.205.888/0001-85,Sobradinho,Rs,45319,45553.0,Registro De Preços,270597,"BETAMETASONA, COMPOSIÇÃO:ACETATO, APRESENTAÇÃO:ASSOCIADA COM BETAMETASONA FOSFATO, DOSAGEM:3MG + 3MG/ML, USO:INJETÁVEL",Ampola,N,07.752.236/0001-23,Medilar Importacao E Distribuicao De Produtos Medico Hospitalares S/A,61.082.426/0002-07,Cosmed Industria De Cosmeticos E Medicamentos S.A.,1500,6.722,10083.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45320,45480.0,Pregão,486358,"DIETA ENTERAL, ASPECTO FÍSICO:PÓ, USO:ENTERAL E/OU ORAL, CARACTERÍSTICAS:NORMOCALÓRICA, NORMOPROTEICA, FONTE DE PROTEÍNA:PTN ISOL.SJ.E/OU CASEI.E/OU SR.LTE E/OU ISOL.SR.LT, FONTE DE CARBOIDRATO:MALTO.E/OU SACAROSE E/OU XAROPE GLICOSE, FONTE DE LIPÍDIOS:ÓLEOS VEG.E/OU TCM E/OU LEC.SOJA, COMPONENTES ADICIONAIS:VIT.,MIN. E FIBRAS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN, C/ OU S/ LACTOSE, SABOR:C/SABOR",Grama,N,07.032.320/0001-72,Medical Center Comercio De Produtos Hospitalares Ltda,04.459.117/0001-99,Samtec Biotecnologia Ltda,100,36.75,3675.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45566.0,Registro De Preços,269943,"ÁLCOOL ETÍLICO, TIPO:HIDRATADO, TEOR ALCOÓLICO:70%_(70¿GL), APRESENTAÇÃO:GEL",Frasco,N,04.419.989/0001-23,A. R. Verissimo Ltda,02.355.200/0000-0,Jalles Machado S.A.,1500,4.07,6105.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45320,45480.0,Pregão,405974,"DIETA INFANTIL, INDICAÇÃO:1 A 10 ANOS, ASPECTO FÍSICO:LÍQUIDO, USO:ENTERAL OU ORAL, CARACTERÍSTICA:NORMOCALÓRICO,NORMOPROTEICA, FONTE DE PROTEÍNA:PTN SORO LEITE E LEITE VACA, FONTE DE CARBOIDRATO:MALTODEXTRINA,SACAROSE, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS:AA'S,VIT.,MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN,LACT.,COLESTEROL, ADICIONAIS: C/ TCM,LEC.SOJA,GORD.LÁCTEA, SABOR:C/SABOR",Mililitro,N,07.032.320/0001-72,Medical Center Comercio De Produtos Hospitalares Ltda,04.459.117/0001-99,Samtec Biotecnologia Ltda,100,44.1,4410.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45566.0,Registro De Preços,439681,"SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:3 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA, NUMERADA, TIPO AGULHA:C/ AGULHA 22 G X 1"", COMPONENTE ADICIONAL:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",Unidade,N,04.419.989/0001-23,A. R. Verissimo Ltda,03.426.484/0001-23,Saldanha Rodrigues Ltda,55000,0.18,9900.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45320,45480.0,Pregão,480010,"DIETA ENTERAL, INDICAÇÃO:MÓDULO DE FIBRAS, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, COMPONENTES ADICIONAIS:SOLÚVEIS E/OU INSOLÚVEIS, CARACTERÍSTICAS ADICIONAIS:COM OU SEM GLÚTEN, SABOR:C/ OU S/ SABOR, APRESENTAÇÃO:EM SACHÊ",Grama,N,07.032.320/0001-72,Medical Center Comercio De Produtos Hospitalares Ltda,04.459.117/0001-99,Samtec Biotecnologia Ltda,100,41.16,4116.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45566.0,Registro De Preços,436228,"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:6 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 20 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",Unidade,N,04.419.989/0001-23,A. R. Verissimo Ltda,05.168.600/0000-0,Biobase Industria E Comercio Ltda,600,0.5,300.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45320,45480.0,Pregão,419100,"DIETA ENTERAL, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, CARACTERÍSTICAS:NORMOCALÓRICA,HIPERPROTEICA, FONTE DE PROTEÍNA:PROTEÍNA ISOL. SORO LEITE, FONTE DE CARBOIDRATO:POLISSAC.,LACTOSE, SACAROSE, GLICOSE E MALTOSE, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS:AA'S,VIT.,MINERAIS,FIBRAS, CARACTERÍSTICAS ADICIONAIS:ISENTO DE GLÚTEN, SABOR:C/SABOR",Grama,N,07.032.320/0001-72,Medical Center Comercio De Produtos Hospitalares Ltda,04.459.117/0001-99,Samtec Biotecnologia Ltda,100,59.16,5916.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45566.0,Registro De Preços,412639,"PORTA LÂMINA, MATERIAL:POLIPROPILENO, CAPACIDADE:ATÉ 3 LÂMINAS, TIPO TAMPA:TAMPA ROSQUEÁVEL, ADICIONAL:COM DIVISÓRIAS",Unidade,N,04.419.989/0001-23,A. R. Verissimo Ltda,48.740.849/0007-13,Cral Artigos Para Laboratorio Ltda,8000,0.3,2400.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45320,45480.0,Pregão,475598,"DIETA ENTERAL, ASPECTO FÍSICO:LÍQUIDO, USO:ENTERAL, CARACTERÍSTICAS:NORMOCALÓRICA,NORMOPROTEÍCA, FONTE DE PROTEÍNA:SORO LEITE HIDROLISADA, FONTE DE CARBOIDRATO:MALTODEXTRINA, FONTE DE LIPÍDIOS:ÓLEOS VEG. E/OU DE PEIXE E/OU TCM, COMPONENTES ADICIONAIS:VITAMINAS E MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN E/OU LACTOSE, SABOR:C/ OU S/ SABOR, APLICAÇÃO:SISTEMA FECHADO",Mililitro,N,07.032.320/0001-72,Medical Center Comercio De Produtos Hospitalares Ltda,04.459.117/0001-99,Samtec Biotecnologia Ltda,250,41.16,10290.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45566.0,Registro De Preços,437169,"CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:25 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",Unidade,N,04.419.989/0001-23,A. R. Verissimo Ltda,61.418.042/0001-31,Cirurgica Fernandes - Comercio De Materiais Cirurgicos E Hospitalares - Sociedade Limitada,20000,0.18,3600.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45320,45480.0,Pregão,403936,"DIETA ENTERAL, INDICAÇÃO:ESPESSANTE, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE CARBOIDRATO:MALTODEXTRINA E AMIDO, COMPONENTES ADICIONAIS:AA'S,VIT.,MINERAIS",Grama,N,07.032.320/0001-72,Medical Center Comercio De Produtos Hospitalares Ltda,04.459.117/0001-99,Samtec Biotecnologia Ltda,100,24.82,2482.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45566.0,Registro De Preços,456409,"REANIMADOR MANUAL, MATERIAL BALÃO:SILICONE, CAPACIDADE BALÃO:CERCA 1,5 L, COMPONENTE 1:MÁSCARA PLÁSTICO RÍGIDO C/ COXIM SILICONE, TIPO VÁLVULA:VÁLVULA UNIDIRECIONAL POP OFF CERCA 60 CMH2O, COMPONENTE 2:RESERVATÓRIO DE O2 EM PLÁSTICO C/ VÁLVULA, COMPONENTES 3:ENTRADA DE O2 E EXTENSOR PVC, TAMANHOS:ADULTO",Unidade,N,04.419.989/0001-23,A. R. Verissimo Ltda,06.074.400/0000-0,"Protec Export Industria, Comercio, Importacao E Exportacao De Equipamentos Medicos Hospitalares Ltda",20,121.0,2420.0
Municipio De Senador Sa,07.598.642/0001-83,Senador Sa,Ce,45320,45480.0,Pregão,440996,"DIETA ENTERAL, INDICAÇÃO:SIMBIÓTICO, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, COMPONENTES ADICIONAIS:PREBIÓTICOS E PROBIÓTICOS, CARACTERÍSTICAS ADICIONAIS:ISENTA LACTOSE E GLÚTEN, SABOR:C/ OU S/ SABOR, APRESENTAÇÃO:EM SACHÊ",Grama,N,07.032.320/0001-72,Medical Center Comercio De Produtos Hospitalares Ltda,13.078.518/0001-90,"Fundacao Baiana De Pesquisa Cientifica E Desenvolvimento Tecnologico, Fornecimento E Distribuicao De Medicamentos - Bahiafarma",150,274.4,41160.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45566.0,Registro De Preços,437168,"CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:19 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",Unidade,N,04.419.989/0001-23,A. R. Verissimo Ltda,61.418.042/0001-31,Cirurgica Fernandes - Comercio De Materiais Cirurgicos E Hospitalares - Sociedade Limitada,16800,0.18,3024.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45601.0,Registro De Preços,438059,"PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL:TERMOSENSÍVEL, MODELO:MILIMETRADO, DIMENSÕES:CERCA 80 MM, APRESENTAÇÃO:BOBINA, COMPATIBILIDADE:COMPATIBILIDADE C/ EQUIPAMENTO",Bobina,N,08.036.308/0001-07,A. Galdino Da Paz Ltda,04.516.470/0001-63,Tecnoprint Impressos Tecnicos Ltda,30,6.9,207.0
Fundo Municipal De Saude,08.247.860/0001-36,Catende,Pe,45320,45566.0,Registro De Preços,456410,"REANIMADOR MANUAL, MATERIAL BALÃO:SILICONE, CAPACIDADE BALÃO:CERCA 500 ML, COMPONENTE 1:MÁSCARA PLÁSTICO RÍGIDO C/ COXIM SILICONE, TIPO VÁLVULA:VÁLVULA UNIDIRECIONAL POP OFF CERCA 40 CMH20, COMPONENTE 2:RESERVATÓRIO DE O2 EM PLÁSTICO C/ VÁLVULA, COMPONENTES 3:ENTRADA DE O2 E EXTENSOR PVC, TAMANHOS:INFANTIL",Unidade,N,04.419.989/0001-23,A. R. Verissimo Ltda,06.074.400/0000-0,"Protec Export Industria, Comercio, Importacao E Exportacao De Equipamentos Medicos Hospitalares Ltda",20,121.0,2420.0
